,a,id,customer_index,date,quantity,monetary
2423,2423,8811,830,1997-06-30,4,44.28
2424,2424,8815,831,1997-02-02,1,13.97
2425,2425,8815,831,1997-07-19,2,21.75
2426,2426,8816,832,1997-02-02,1,17.96
2427,2427,8839,833,1997-02-02,2,18.54
2428,2428,8853,834,1997-02-02,2,20.98
2429,2429,8853,834,1998-03-21,1,11.49
2430,2430,8868,835,1997-02-02,7,129.98
2431,2431,8879,836,1997-02-02,1,15.7
2432,2432,8879,836,1997-06-27,1,12.25
2433,2433,8879,836,1997-09-07,1,12.25
2434,2434,8881,837,1997-02-02,1,12.97
2435,2435,8881,837,1997-02-06,1,12.97
2436,2436,8883,838,1997-02-02,5,61.45
2437,2437,8897,839,1997-02-02,2,27.13
2438,2438,8897,839,1997-11-14,1,15.49
2439,2439,8903,840,1997-02-02,1,14.96
2440,2440,8903,840,1997-08-08,1,15.96
2441,2441,8903,840,1997-11-08,1,12.99
2442,2442,8903,840,1998-03-02,2,102.48
2443,2443,8903,840,1998-06-07,1,32.49
2444,2444,8903,840,1998-06-07,1,18.49
2445,2445,619,841,1997-02-03,3,41.1
2446,2446,619,841,1997-02-07,4,45.28
2447,2447,619,841,1997-02-10,2,29.33
2448,2448,619,841,1997-02-13,2,29.33
2449,2449,619,841,1997-02-19,2,23.54
2450,2450,619,841,1997-02-24,2,23.54
2451,2451,619,841,1997-02-26,1,13.97
2452,2452,619,841,1997-03-03,2,29.33
2453,2453,619,841,1997-03-17,3,37.3
2454,2454,619,841,1997-03-21,1,9.99
2455,2455,619,841,1997-03-24,2,29.33
2456,2456,619,841,1997-03-24,1,12.99
2457,2457,619,841,1997-03-28,1,11.77
2458,2458,619,841,1997-04-11,1,12.77
2459,2459,619,841,1997-04-15,1,11.77
2460,2460,619,841,1997-04-15,1,25.77
2461,2461,619,841,1997-04-22,3,38.31
2462,2462,619,841,1997-04-24,1,15.36
2463,2463,619,841,1997-06-23,2,21.54
2464,2464,619,841,1997-07-24,4,50.48
2465,2465,619,841,1997-07-25,4,60.05
2466,2466,619,841,1997-09-29,2,28.48
2467,2467,619,841,1997-10-27,2,26.98
2468,2468,619,841,1997-11-14,1,9.49
2469,2469,619,841,1997-12-02,6,77.44
2470,2470,619,841,1997-12-02,5,64.45
2471,2471,619,841,1997-12-03,4,38.46
2472,2472,619,841,1997-12-09,1,11.49
2473,2473,619,841,1997-12-15,1,12.49
2474,2474,619,841,1998-01-12,1,14.49
2475,2475,619,841,1998-02-16,2,25.48
2476,2476,619,841,1998-03-09,3,45.47
2477,2477,619,841,1998-03-11,1,11.49
2478,2478,619,841,1998-03-23,3,36.97
2479,2479,619,841,1998-04-23,1,25.99
2480,2480,619,841,1998-05-19,1,22.99
2481,2481,4113,842,1997-02-03,4,61.09
2482,2482,4113,842,1997-03-29,11,166.25
2483,2483,4113,842,1997-06-30,3,41.5
2484,2484,5240,843,1997-02-03,3,47.71
2485,2485,5240,843,1997-08-09,3,50.33
2486,2486,5240,843,1997-08-18,2,26.56
2487,2487,5240,843,1998-02-07,2,27.97
2488,2488,5242,844,1997-02-03,1,12.99
2489,2489,7333,845,1997-02-03,5,68.65
2490,2490,7333,845,1997-02-16,7,88.18
2491,2491,7333,845,1997-06-30,10,131.07
2492,2492,7435,846,1997-02-03,3,35.51
2493,2493,7435,846,1997-02-11,1,19.99
2494,2494,7435,846,1997-02-11,1,13.77
2495,2495,7435,846,1997-05-12,7,103.94
2496,2496,7898,847,1997-02-03,2,23.36
2497,2497,8656,848,1997-02-03,13,261.79
2498,2498,8915,849,1997-02-03,1,11.77
2499,2499,8922,850,1997-02-03,1,11.77
2500,2500,8922,850,1997-03-21,2,58.14
2501,2501,8929,851,1997-02-03,8,119.57
2502,2502,8944,852,1997-02-03,3,43.3
2503,2503,8964,853,1997-02-03,2,26.14
2504,2504,8976,854,1997-02-03,2,31.72
2505,2505,8976,854,1997-02-06,1,16.76
2506,2506,8976,854,1997-12-24,1,10.49
2507,2507,8976,854,1998-04-21,8,116.33
2508,2508,8985,855,1997-02-03,1,54.77
2509,2509,9005,856,1997-02-03,3,39.71
2510,2510,9005,856,1997-04-18,1,13.97
2511,2511,9005,856,1997-10-10,2,28.48
2512,2512,9005,856,1997-10-30,2,24.98
2513,2513,9005,856,1997-11-25,5,62.95
2514,2514,9005,856,1998-02-27,2,57.57
2515,2515,9005,856,1998-04-10,5,65.34
2516,2516,9008,857,1997-02-03,1,13.7
2517,2517,9019,858,1997-02-03,5,72.85
2518,2518,9019,858,1997-02-13,2,29.98
2519,2519,9024,859,1997-02-03,1,10.78
2520,2520,9041,860,1997-02-03,2,29.58
2521,2521,9046,861,1997-02-03,2,30.32
2522,2522,9046,861,1997-06-03,1,15.96
2523,2523,9046,861,1997-06-11,1,9.98
2524,2524,9046,861,1998-01-04,3,40.97
2525,2525,9046,861,1998-01-09,3,40.97
2526,2526,9064,862,1997-02-03,2,57.54
2527,2527,9080,863,1997-02-03,1,11.77
2528,2528,9093,864,1997-02-03,1,10.77
2529,2529,9104,865,1997-02-03,2,25.54
2530,2530,9104,865,1997-05-18,3,43.09
2531,2531,9109,866,1997-02-03,1,28.99
2532,2532,9120,867,1997-02-03,1,14.79
2533,2533,9120,867,1997-02-23,1,13.77
2534,2534,9120,867,1997-03-16,2,24.98
2535,2535,9120,867,1997-03-25,2,28.93
2536,2536,9120,867,1997-04-13,1,14.96
2537,2537,9120,867,1997-08-10,2,26.94
2538,2538,9120,867,1997-08-15,2,29.93
2539,2539,9120,867,1997-09-11,2,25.98
2540,2540,9120,867,1997-10-07,2,25.98
2541,2541,9120,867,1997-10-07,2,25.98
2542,2542,9120,867,1997-10-22,3,37.97
2543,2543,9120,867,1997-11-07,2,25.98
2544,2544,9120,867,1997-11-16,1,12.99
2545,2545,9120,867,1997-12-08,2,27.48
2546,2546,9120,867,1997-12-15,2,26.98
2547,2547,9120,867,1998-01-07,4,46.96
2548,2548,9120,867,1998-01-19,2,24.48
2549,2549,9120,867,1998-02-02,1,11.99
2550,2550,9120,867,1998-02-16,2,25.48
2551,2551,9120,867,1998-03-03,3,37.86
2552,2552,9120,867,1998-03-18,3,38.97
2553,2553,9120,867,1998-05-18,1,14.99
2554,2554,9126,868,1997-02-03,2,50.0
2555,2555,9142,869,1997-02-03,1,15.36
2556,2556,9160,870,1997-02-03,1,14.37
2557,2557,9160,870,1997-12-22,1,8.99
2558,2558,9160,870,1998-03-04,1,14.49
2559,2559,9175,871,1997-02-03,1,15.36
2560,2560,9197,872,1997-02-03,2,29.73
2561,2561,9204,873,1997-02-03,1,15.76
2562,2562,9204,873,1997-02-04,1,9.77
2563,2563,9211,874,1997-02-03,1,14.96
2564,2564,9232,875,1997-02-03,1,9.77
2565,2565,9247,876,1997-02-03,3,56.35
2566,2566,9247,876,1997-08-16,4,46.5
2567,2567,2213,877,1997-02-04,2,28.34
2568,2568,2213,877,1997-05-31,1,26.75
2569,2569,6848,878,1997-02-04,4,47.3
2570,2570,9251,879,1997-02-04,2,32.32
2571,2571,9258,880,1997-02-04,3,27.57
2572,2572,9258,880,1997-03-28,1,14.96
2573,2573,9258,880,1997-04-06,1,15.96
2574,2574,9258,880,1998-03-25,1,12.99
2575,2575,9258,880,1998-04-15,1,6.28
2576,2576,9258,880,1998-04-17,1,28.49
2577,2577,9258,880,1998-05-07,1,14.49
2578,2578,9267,881,1997-02-04,2,29.92
2579,2579,9274,882,1997-02-04,1,30.99
2580,2580,9274,882,1997-04-14,1,10.77
2581,2581,9274,882,1998-06-16,3,26.97
2582,2582,9278,883,1997-02-04,1,14.96
2583,2583,9278,883,1997-05-22,2,29.92
2584,2584,9288,884,1997-02-04,2,27.76
2585,2585,9305,885,1997-02-04,2,23.54
2586,2586,9307,886,1997-02-04,2,65.13
2587,2587,9307,886,1997-02-07,3,60.43
2588,2588,9307,886,1997-02-07,1,7.98
2589,2589,9307,886,1997-04-19,2,18.95
2590,2590,9307,886,1997-06-16,2,32.77
2591,2591,9307,886,1997-08-20,8,123.28
2592,2592,9307,886,1998-03-04,6,74.93
2593,2593,9307,886,1998-03-06,1,60.99
2594,2594,9322,887,1997-02-04,1,10.78
2595,2595,9322,887,1997-12-04,2,35.48
2596,2596,9333,888,1997-02-04,2,42.98
2597,2597,9348,889,1997-02-04,1,14.99
2598,2598,9348,889,1997-05-11,4,51.6
2599,2599,9352,890,1997-02-04,1,6.79
2600,2600,9365,891,1997-02-04,1,19.99
2601,2601,9389,892,1997-02-04,1,15.36
2602,2602,9394,893,1997-02-04,2,48.6
2603,2603,9394,893,1997-07-21,2,45.4
2604,2604,9407,894,1997-02-04,2,11.58
2605,2605,9420,895,1997-02-04,1,19.99
2606,2606,9442,896,1997-02-04,2,30.33
2607,2607,9443,897,1997-02-04,1,6.79
2608,2608,9443,897,1997-02-05,1,11.77
2609,2609,9443,897,1997-03-06,1,5.78
2610,2610,9443,897,1997-03-20,1,9.77
2611,2611,9443,897,1997-04-10,1,14.37
2612,2612,9443,897,1997-05-18,1,6.79
2613,2613,9454,898,1997-02-04,1,13.97
2614,2614,9454,898,1997-02-04,1,13.97
2615,2615,9454,898,1997-04-17,1,14.96
2616,2616,9468,899,1997-02-04,2,22.94
2617,2617,9468,899,1998-03-20,1,11.49
2618,2618,9468,899,1998-05-19,1,8.38
2619,2619,9468,899,1998-06-25,1,9.49
2620,2620,9479,900,1997-02-04,1,13.77
2621,2621,9479,900,1997-07-28,2,54.73
2622,2622,9479,900,1998-01-05,1,16.99
2623,2623,9479,900,1998-04-27,2,35.86
2624,2624,9479,900,1998-04-30,3,44.97
2625,2625,9485,901,1997-02-04,1,52.77
2626,2626,9494,902,1997-02-04,3,33.51
2627,2627,9494,902,1997-04-13,3,53.5
2628,2628,9494,902,1998-06-04,5,60.84
2629,2629,9504,903,1997-02-04,1,14.37
2630,2630,9504,903,1998-04-06,1,22.49
2631,2631,9521,904,1997-02-04,2,31.33
2632,2632,9521,904,1997-02-20,3,35.51
2633,2633,9525,905,1997-02-04,1,15.76
2634,2634,9539,906,1997-02-04,1,20.99
2635,2635,9539,906,1997-10-09,5,68.45
2636,2636,9554,907,1997-02-04,1,14.77
2637,2637,9555,908,1997-02-04,1,15.36
2638,2638,9555,908,1997-02-05,2,26.14
2639,2639,9555,908,1997-02-18,2,28.74
2640,2640,9555,908,1997-04-22,3,39.51
2641,2641,9555,908,1997-05-06,2,24.33
2642,2642,9555,908,1997-05-13,2,20.54
2643,2643,9555,908,1997-07-06,2,30.32
2644,2644,9555,908,1997-08-05,1,15.36
2645,2645,9555,908,1997-12-07,1,10.49
2646,2646,9555,908,1997-12-07,1,10.49
2647,2647,9568,909,1997-02-04,2,25.74
2648,2648,9568,909,1997-06-16,2,30.33
2649,2649,9568,909,1997-06-25,2,25.74
2650,2650,9568,909,1998-02-26,3,34.24
2651,2651,9568,909,1998-04-06,1,9.08
2652,2652,9568,909,1998-04-16,1,8.38
2653,2653,9572,910,1997-02-04,10,224.28
2654,2654,9572,910,1997-05-04,9,152.72
2655,2655,9572,910,1997-11-09,9,204.91
2656,2656,9574,911,1997-02-04,1,11.77
2657,2657,9593,912,1997-02-04,1,4.79
2658,2658,2198,913,1997-02-05,1,13.77
2659,2659,9202,914,1997-02-05,2,23.54
2660,2660,9202,914,1998-04-10,2,23.98
2661,2661,9611,915,1997-02-05,4,37.56
2662,2662,9622,916,1997-02-05,7,92.81
2663,2663,9622,916,1997-05-26,3,36.5
2664,2664,9626,917,1997-02-05,1,13.77
2665,2665,9671,918,1997-02-05,1,12.77
2666,2666,9687,919,1997-02-05,1,8.77
2667,2667,9704,920,1997-02-05,1,13.97
2668,2668,9719,921,1997-02-05,2,30.53
2669,2669,9719,921,1997-07-30,4,65.54
2670,2670,9719,921,1997-09-22,2,45.48
2671,2671,9719,921,1997-10-11,4,59.96
2672,2672,9719,921,1997-12-11,4,59.96
2673,2673,9719,921,1998-01-30,2,45.48
2674,2674,9719,921,1998-04-22,4,59.96
2675,2675,9722,922,1997-02-05,5,65.64
2676,2676,9734,923,1997-02-05,1,14.37
2677,2677,9756,924,1997-02-05,2,12.57
2678,2678,9756,924,1997-11-09,3,29.97
2679,2679,9756,924,1998-06-04,1,12.99
2680,2680,9756,924,1998-06-05,1,14.99
2681,2681,9770,925,1997-02-05,2,29.92
2682,2682,9786,926,1997-02-05,3,37.47
2683,2683,9810,927,1997-02-05,2,24.74
2684,2684,9810,927,1998-04-22,1,12.58
2685,2685,9810,927,1998-05-19,2,23.98
2686,2686,9810,927,1998-06-05,2,23.98
2687,2687,9825,928,1997-02-05,2,20.74
2688,2688,9825,928,1997-04-06,1,14.37
2689,2689,9825,928,1998-03-04,1,10.49
2690,2690,9826,929,1997-02-05,1,13.97
2691,2691,9830,930,1997-02-05,4,38.7
2692,2692,9830,930,1997-03-25,3,44.57
2693,2693,9830,930,1997-04-05,2,20.89
2694,2694,9830,930,1997-06-17,1,9.98
2695,2695,9830,930,1997-08-07,1,24.99
2696,2696,9842,931,1997-02-05,1,14.37
2697,2697,9848,932,1997-02-05,2,24.96
2698,2698,9848,932,1997-03-09,2,25.94
2699,2699,9848,932,1998-02-26,1,12.58
2700,2700,9848,932,1998-05-01,1,9.49
2701,2701,9848,932,1998-05-23,2,29.98
2702,2702,9849,933,1997-02-05,1,20.97
2703,2703,9849,933,1997-07-16,2,28.74
2704,2704,9858,934,1997-02-05,2,29.92
2705,2705,9873,935,1997-02-05,1,14.96
2706,2706,9873,935,1997-02-23,1,17.9
2707,2707,9878,936,1997-02-05,2,39.14
2708,2708,9887,937,1997-02-05,1,11.77
2709,2709,9887,937,1997-03-03,1,15.99
2710,2710,3580,938,1997-02-06,1,35.77
2711,2711,3580,938,1997-06-02,1,14.96
2712,2712,3580,938,1997-09-25,3,8.97
2713,2713,3874,939,1997-02-06,4,58.47
2714,2714,7273,940,1997-02-06,2,24.54
2715,2715,7273,940,1997-02-27,2,29.93
2716,2716,7273,940,1997-12-07,2,25.48
2717,2717,7416,941,1997-02-06,4,51.38
2718,2718,8572,942,1997-02-06,13,182.02
2719,2719,9303,943,1997-02-06,2,26.95
2720,2720,9759,944,1997-02-06,3,31.11
2721,2721,9759,944,1997-03-17,2,31.48
2722,2722,9759,944,1997-09-30,3,56.47
2723,2723,9759,944,1998-01-05,6,78.94
2724,2724,9895,945,1997-02-06,1,15.9
2725,2725,9903,946,1997-02-06,2,27.76
2726,2726,9903,946,1997-02-22,5,75.84
2727,2727,9903,946,1997-02-26,2,18.55
2728,2728,9903,946,1997-03-10,1,9.77
2729,2729,9903,946,1997-05-24,1,12.25
2730,2730,9903,946,1998-02-27,1,10.49
2731,2731,9911,947,1997-02-06,1,18.36
2732,2732,9916,948,1997-02-06,2,30.67
2733,2733,9916,948,1997-03-21,1,14.96
2734,2734,9919,949,1997-02-06,3,32.92
2735,2735,9919,949,1997-02-07,2,20.95
2736,2736,9919,949,1997-02-12,2,26.73
2737,2737,9919,949,1997-02-14,1,4.79
2738,2738,9919,949,1997-03-03,2,26.93
2739,2739,9919,949,1997-08-13,1,8.79
2740,2740,9919,949,1997-09-15,2,21.98
2741,2741,9919,949,1997-09-22,3,30.97
2742,2742,9919,949,1997-12-09,1,12.99
2743,2743,9919,949,1997-12-14,1,12.49
2744,2744,9919,949,1998-02-08,1,4.49
2745,2745,9919,949,1998-04-14,1,12.49
2746,2746,9919,949,1998-05-07,1,11.88
2747,2747,9926,950,1997-02-06,1,14.96
2748,2748,9926,950,1997-02-14,2,30.72
2749,2749,9927,951,1997-02-06,4,52.48
2750,2750,9938,952,1997-02-06,12,141.16
2751,2751,9938,952,1997-02-22,8,125.69
2752,2752,9943,953,1997-02-06,1,11.77
2753,2753,9958,954,1997-02-06,3,30.93
2754,2754,9965,955,1997-02-06,7,122.9
2755,2755,9965,955,1997-03-13,9,135.92
2756,2756,9965,955,1997-05-18,7,142.9
2757,2757,9965,955,1997-05-21,2,39.0
2758,2758,9965,955,1997-07-24,4,81.0
2759,2759,9971,956,1997-02-06,1,18.36
2760,2760,9971,956,1998-06-16,1,11.49
2761,2761,9985,957,1997-02-06,1,12.49
2762,2762,9985,957,1997-03-25,1,12.79
2763,2763,9987,958,1997-02-06,1,19.99
2764,2764,10002,959,1997-02-06,6,77.21
2765,2765,10020,960,1997-02-06,1,40.97
2766,2766,10041,961,1997-02-06,1,13.97
2767,2767,10048,962,1997-02-06,1,10.97
2768,2768,10048,962,1997-02-13,1,13.97
2769,2769,10048,962,1997-12-09,3,61.47
2770,2770,10057,963,1997-02-06,1,18.99
2771,2771,10061,964,1997-02-06,1,11.97
2772,2772,10061,964,1997-03-25,2,28.76
2773,2773,10061,964,1997-03-31,2,26.13
2774,2774,10061,964,1997-05-16,1,14.79
2775,2775,10061,964,1997-06-30,1,26.75
2776,2776,10061,964,1997-07-14,1,38.1
2777,2777,10061,964,1997-08-12,1,11.77
2778,2778,10061,964,1997-09-05,1,14.79
2779,2779,10061,964,1997-10-10,3,41.97
2780,2780,10061,964,1998-03-25,3,38.55
2781,2781,10061,964,1998-04-12,3,49.47
2782,2782,10061,964,1998-06-04,2,29.48
2783,2783,10064,965,1997-02-06,1,13.97
2784,2784,10064,965,1997-04-24,4,42.02
2785,2785,10064,965,1998-01-19,1,22.99
2786,2786,10081,966,1997-02-06,2,25.76
2787,2787,10081,966,1998-01-28,2,28.07
2788,2788,10085,967,1997-02-06,2,29.33
2789,2789,10085,967,1997-02-26,2,29.92
2790,2790,10085,967,1997-03-03,4,44.9
2791,2791,10085,967,1997-04-22,1,14.37
2792,2792,10085,967,1997-06-20,1,39.51
2793,2793,10085,967,1997-07-27,4,57.5
2794,2794,10085,967,1997-09-03,1,68.77
2795,2795,10085,967,1997-12-15,2,27.48
2796,2796,10085,967,1998-02-17,2,28.21
2797,2797,10085,967,1998-03-14,2,23.98
2798,2798,10085,967,1998-03-23,1,14.49
2799,2799,10096,968,1997-02-06,1,9.97
2800,2800,10096,968,1998-01-09,1,13.49
2801,2801,10096,968,1998-01-18,1,68.99
2802,2802,10096,968,1998-06-28,2,28.48
2803,2803,10102,969,1997-02-06,4,80.71
2804,2804,10102,969,1997-02-12,3,49.33
2805,2805,10102,969,1997-02-22,3,41.29
2806,2806,10102,969,1997-06-02,2,28.93
2807,2807,10102,969,1997-06-04,1,5.76
2808,2808,10102,969,1997-06-14,1,42.77
2809,2809,10102,969,1998-02-15,1,33.99
2810,2810,10102,969,1998-05-02,1,32.99
2811,2811,10102,969,1998-05-02,1,23.99
2812,2812,10112,970,1997-02-06,1,9.77
2813,2813,10122,971,1997-02-06,2,25.54
2814,2814,10122,971,1997-03-30,1,9.97
2815,2815,10122,971,1997-05-17,1,14.96
2816,2816,10126,972,1997-02-06,6,96.29
2817,2817,10137,973,1997-02-06,1,28.99
2818,2818,10137,973,1997-06-08,3,38.51
2819,2819,10145,974,1997-02-06,2,31.52
2820,2820,10151,975,1997-02-06,3,37.31
2821,2821,10151,975,1997-02-09,2,32.74
2822,2822,10151,975,1997-07-23,2,29.98
2823,2823,10151,975,1997-07-27,4,57.68
2824,2824,10151,975,1997-07-27,4,57.68
2825,2825,10151,975,1997-07-29,1,9.99
2826,2826,10151,975,1997-09-03,4,54.67
2827,2827,10151,975,1997-09-07,3,39.7
2828,2828,10162,976,1997-02-06,1,14.96
2829,2829,10163,977,1997-02-06,4,56.27
2830,2830,10163,977,1997-03-23,1,22.97
2831,2831,10163,977,1997-04-27,2,50.74
2832,2832,10163,977,1998-01-18,1,37.49
2833,2833,10178,978,1997-02-06,1,15.36
2834,2834,10193,979,1997-02-06,1,17.9
2835,2835,10193,979,1997-11-09,2,15.98
2836,2836,10193,979,1998-02-20,1,14.99
2837,2837,10193,979,1998-03-15,1,14.99
2838,2838,10193,979,1998-03-17,1,11.88
2839,2839,10208,980,1997-02-06,6,113.94
2840,2840,10196,981,1997-02-07,3,30.31
2841,2841,10196,981,1997-04-16,3,41.49
2842,2842,10196,981,1997-05-30,3,35.3
2843,2843,10220,982,1997-02-07,1,16.7
2844,2844,10220,982,1997-05-31,2,31.6
2845,2845,10220,982,1997-08-16,2,23.54
2846,2846,10220,982,1997-10-07,2,25.98
2847,2847,10227,983,1997-02-07,1,13.97
2848,2848,10227,983,1998-01-05,1,15.49
2849,2849,10245,984,1997-02-07,1,13.97
2850,2850,10248,985,1997-02-07,2,40.74
2851,2851,10248,985,1997-04-08,3,36.44
2852,2852,10248,985,1997-04-09,2,20.74
2853,2853,10248,985,1997-04-30,1,28.3
2854,2854,10248,985,1997-06-24,2,30.42
2855,2855,10248,985,1997-07-26,6,77.63
2856,2856,10248,985,1997-08-01,1,16.7
2857,2857,10248,985,1998-05-25,2,25.98
2858,2858,10260,986,1997-02-07,2,28.93
2859,2859,10279,987,1997-02-07,2,28.34
2860,2860,10282,988,1997-02-07,1,14.96
2861,2861,10282,988,1997-06-27,3,43.9
2862,2862,10299,989,1997-02-07,2,39.98
2863,2863,10306,990,1997-02-07,5,55.27
2864,2864,10306,990,1997-07-27,3,40.51
2865,2865,10306,990,1997-11-07,8,97.92
2866,2866,10306,990,1998-01-17,11,149.94
2867,2867,10306,990,1998-03-30,5,75.53
2868,2868,10306,990,1998-04-24,2,23.76
2869,2869,10306,990,1998-06-10,4,60.49
2870,2870,10319,991,1997-02-07,1,13.97
2871,2871,10337,992,1997-02-07,4,49.68
2872,2872,10351,993,1997-02-07,3,30.31
2873,2873,10352,994,1997-02-07,4,59.96
2874,2874,10352,994,1997-02-13,2,39.98
2875,2875,10352,994,1997-04-23,2,44.98
2876,2876,10352,994,1998-02-25,4,62.96
2877,2877,10386,995,1997-02-07,2,29.73
2878,2878,10403,996,1997-02-07,3,45.68
2879,2879,10421,997,1997-02-07,1,11.77
2880,2880,10438,998,1997-02-07,2,28.76
2881,2881,10440,999,1997-02-07,1,10.78
2882,2882,10440,999,1997-02-19,1,10.78
2883,2883,10447,1000,1997-02-07,1,9.97
2884,2884,10447,1000,1997-03-13,1,13.77
2885,2885,10447,1000,1997-04-28,1,13.77
2886,2886,10447,1000,1997-06-04,1,10.77
2887,2887,10447,1000,1997-07-28,2,26.73
2888,2888,10447,1000,1998-01-10,2,27.98
2889,2889,10447,1000,1998-01-16,1,25.49
2890,2890,10447,1000,1998-05-09,2,28.48
2891,2891,10453,1001,1997-02-07,1,38.77
2892,2892,10478,1002,1997-02-07,1,11.77
2893,2893,10486,1003,1997-02-07,3,59.34
2894,2894,10486,1003,1997-08-13,3,68.31
2895,2895,10492,1004,1997-02-07,2,27.94
2896,2896,10497,1005,1997-02-07,2,27.53
2897,2897,10497,1005,1997-03-06,1,15.76
2898,2898,10506,1006,1997-02-07,1,14.37
2899,2899,5837,1007,1997-02-08,11,119.55
2900,2900,6468,1008,1997-02-08,1,36.77
2901,2901,6468,1008,1997-02-18,1,20.99
2902,2902,6468,1008,1997-10-28,1,16.49
2903,2903,6468,1008,1997-11-06,1,16.49
2904,2904,6468,1008,1997-12-06,5,104.95
2905,2905,6468,1008,1997-12-13,1,28.99
2906,2906,9650,1009,1997-02-08,1,11.77
2907,2907,10355,1010,1997-02-08,10,154.18
2908,2908,10355,1010,1997-03-25,1,41.9
2909,2909,10355,1010,1997-03-26,7,98.61
2910,2910,10355,1010,1997-06-19,13,255.35
2911,2911,10355,1010,1997-06-20,1,11.77
2912,2912,10355,1010,1997-07-06,15,207.02
2913,2913,10515,1011,1997-02-08,3,35.23
2914,2914,10515,1011,1997-05-17,3,64.01
2915,2915,10515,1011,1997-06-20,3,41.69
2916,2916,10515,1011,1997-11-06,4,49.96
2917,2917,10515,1011,1998-01-09,2,26.98
2918,2918,10515,1011,1998-03-02,3,34.94
2919,2919,10515,1011,1998-03-15,1,25.49
2920,2920,10521,1012,1997-02-08,1,29.99
2921,2921,10521,1012,1997-12-04,1,12.99
2922,2922,10542,1013,1997-02-08,1,13.97
2923,2923,10542,1013,1998-03-17,1,14.42
2924,2924,10559,1014,1997-02-08,1,32.99
2925,2925,10565,1015,1997-02-08,2,24.73
2926,2926,10565,1015,1997-03-01,2,26.14
2927,2927,10565,1015,1997-04-19,3,37.91
2928,2928,10565,1015,1997-08-09,4,56.92
2929,2929,10593,1016,1997-02-08,2,28.74
2930,2930,10600,1017,1997-02-08,1,10.78
2931,2931,10600,1017,1997-02-20,1,9.98
2932,2932,10600,1017,1997-02-22,1,10.78
2933,2933,10600,1017,1997-03-28,2,19.55
2934,2934,10600,1017,1997-04-04,1,9.98
2935,2935,10600,1017,1997-04-26,1,10.78
2936,2936,10600,1017,1997-05-05,1,9.98
2937,2937,10600,1017,1997-06-16,1,9.98
2938,2938,10600,1017,1997-07-07,1,10.78
2939,2939,10600,1017,1997-07-07,1,9.98
2940,2940,10600,1017,1997-07-21,1,9.98
2941,2941,10600,1017,1997-07-28,2,20.76
2942,2942,10600,1017,1997-09-02,1,10.78
2943,2943,10600,1017,1997-09-23,1,10.99
2944,2944,10600,1017,1997-10-10,1,10.99
2945,2945,10600,1017,1997-10-11,1,10.99
2946,2946,10600,1017,1997-10-17,1,11.99
2947,2947,10600,1017,1997-10-21,3,32.97
2948,2948,10600,1017,1998-01-22,1,12.49
2949,2949,10600,1017,1998-01-26,2,21.98
2950,2950,10600,1017,1998-02-11,2,21.98
2951,2951,10600,1017,1998-03-01,2,22.48
2952,2952,10600,1017,1998-03-08,1,11.99
2953,2953,10600,1017,1998-04-21,2,14.98
2954,2954,10600,1017,1998-05-07,1,13.99
2955,2955,10600,1017,1998-05-11,3,34.97
2956,2956,10600,1017,1998-06-24,2,21.98
2957,2957,10609,1018,1997-02-08,1,24.77
2958,2958,10609,1018,1997-04-13,4,49.48
2959,2959,10609,1018,1998-01-10,4,62.46
2960,2960,10609,1018,1998-03-04,4,81.03
2961,2961,10609,1018,1998-05-22,2,21.87
2962,2962,10610,1019,1997-02-08,1,9.97
2963,2963,10627,1020,1997-02-08,1,17.7
2964,2964,10634,1021,1997-02-08,2,41.14
2965,2965,10634,1021,1997-06-22,1,29.6
2966,2966,10634,1021,1997-07-08,1,29.6
2967,2967,10642,1022,1997-02-08,1,19.97
2968,2968,10659,1023,1997-02-08,1,11.77
2969,2969,10676,1024,1997-02-08,2,28.67
2970,2970,10689,1025,1997-02-08,3,42.9
2971,2971,10689,1025,1998-01-05,3,43.97
2972,2972,10689,1025,1998-02-26,2,25.57
2973,2973,10689,1025,1998-04-17,2,23.76
2974,2974,10707,1026,1997-02-08,1,15.96
2975,2975,10722,1027,1997-02-08,1,17.99
2976,2976,10734,1028,1997-02-08,1,14.96
2977,2977,10734,1028,1997-10-22,2,20.48
2978,2978,10753,1029,1997-02-08,1,43.99
2979,2979,10766,1030,1997-02-08,1,11.77
2980,2980,10783,1031,1997-02-08,10,153.16
2981,2981,10796,1032,1997-02-08,1,12.97
2982,2982,10814,1033,1997-02-08,1,20.99
2983,2983,10814,1033,1997-11-08,1,21.49
2984,2984,10814,1033,1998-03-21,2,33.98
2985,2985,10814,1033,1998-06-18,1,14.49
2986,2986,10830,1034,1997-02-08,1,14.37
2987,2987,10844,1035,1997-02-08,1,17.9
2988,2988,10861,1036,1997-02-08,1,20.99
2989,2989,10863,1037,1997-02-08,1,19.7
2990,2990,10863,1037,1997-02-12,2,35.76
2991,2991,10863,1037,1997-03-13,2,41.98
2992,2992,10863,1037,1997-04-14,2,43.94
2993,2993,10863,1037,1997-05-19,1,11.77
2994,2994,10863,1037,1997-11-09,1,12.99
2995,2995,10863,1037,1998-01-06,3,43.47
2996,2996,10863,1037,1998-01-23,1,16.99
2997,2997,3647,1038,1997-02-09,1,11.77
2998,2998,3647,1038,1997-07-21,3,57.5
2999,2999,7467,1039,1997-02-09,1,22.3
3000,3000,7467,1039,1997-04-11,1,28.99
3001,3001,9489,1040,1997-02-09,1,11.77
